t_s,vdc_v,idc_a,i_gen_a,i_load_a,i_fault_a,v_pos_gnd_v,v_neg_gnd_v
0.8387,1497.50754421994,2413.33038477945,2349.04229992282,2413.33038477945,0,748.753772109972,-748.753772109972
0.83875,1497.5076170898,2413.3303896341,2349.04484516227,2413.3303896341,0,748.753808544901,-748.753808544901
0.8388,1497.50768995801,2413.33039448067,2349.04739033317,2413.33039448067,0,748.753844979004,-748.753844979004
0.83885,1497.50776282456,2413.33039931917,2349.04993543551,2413.33039931917,0,748.753881412281,-748.753881412281
0.8389,1497.50783568947,2413.33040414961,2349.05248046931,2413.33040414961,0,748.753917844733,-748.753917844733
0.83895,1497.50790855271,2413.33040897201,2349.05502543456,2413.33040897201,0,748.753954276357,-748.753954276357
0.839,1497.50798141431,2413.33041378638,2349.05757033126,2413.33041378638,0,748.753990707156,-748.753990707156
0.83905,1497.50805427426,2413.33041859273,2349.06011515943,2413.33041859273,0,748.754027137128,-748.754027137128
0.8391,1497.50812713255,2413.33042339107,2349.06265991905,2413.33042339107,0,748.754063566273,-748.754063566273
0.83915,1497.50819998918,2413.33042818143,2349.06520461015,2413.33042818143,0,748.75409999459,-748.75409999459
0.8392,1497.50827284416,2413.33043296381,2349.06774923271,2413.33043296381,0,748.75413642208,-748.75413642208
0.83925,1497.50834569749,2413.33043773822,2349.07029378675,2413.33043773822,0,748.754172848743,-748.754172848743
0.8393,1497.50841854916,2413.33044250468,2349.07283827226,2413.33044250468,0,748.754209274578,-748.754209274578
0.83935,1497.50849139917,2413.33044726321,2349.07538268925,2413.33044726321,0,748.754245699585,-748.754245699585
0.8394,1497.50856424753,2413.33045201381,2349.07792703772,2413.33045201381,0,748.754282123764,-748.754282123764
0.83945,1497.50863709423,2413.3304567565,2349.08047131768,2413.3304567565,0,748.754318547114,-748.754318547114
0.8395,1497.50870993927,2413.33046149129,2349.08301552912,2413.33046149129,0,748.754354969636,-748.754354969636
0.83955,1497.50878278266,2413.3304662182,2349.08555967206,2413.3304662182,0,748.754391391328,-748.754391391328
0.8396,1497.50885562438,2413.33047093724,2349.08810374649,2413.33047093724,0,748.754427812192,-748.754427812192
