t_s,vdc_v,idc_a,v_pos_gnd_v,v_neg_gnd_v
0.0147,581.060408723376,5627.6420676886,290.530204361688,-290.530204361688
0.01475,582.590699112612,5612.8599460664,291.295349556306,-291.295349556306
0.0148,584.118441142089,5598.17970068943,292.059220571045,-292.059220571045
0.01485,585.643639055536,5583.60030217951,292.821819527768,-292.821819527768
0.0149,587.166297089615,5569.12073497455,293.583148544807,-293.583148544807
0.01495,588.686419473932,5554.73999709756,294.343209736966,-294.343209736966
0.015,590.20401043105,5540.45709993022,295.102005215525,-295.102005215525
0.01505,591.719074176501,5526.27106799097,295.859537088251,-295.859537088251
0.0151,593.231614918796,5512.18093871752,296.615807459398,-296.615807459398
0.01515,594.741636859439,5498.18576225365,297.37081842972,-297.37081842972
0.0152,596.249144192936,5484.28460124026,298.124572096468,-298.124572096468
0.01525,597.754141106807,5470.47653061046,298.877070553403,-298.877070553403
0.0153,599.256631781601,5456.76063738874,299.628315890801,-299.628315890801
0.01535,600.756620390904,5443.13602049405,300.378310195452,-300.378310195452
0.0154,602.254111101353,5429.60179054667,301.127055550676,-301.127055550676
0.01545,603.749108072644,5416.15706967893,301.874554036322,-301.874554036322
0.0155,605.241615457547,5402.80099134948,302.620807728774,-302.620807728774
0.01555,606.731637401919,5389.53270016122,303.365818700959,-303.365818700959
0.0156,608.219178044709,5376.35135168268,304.109589022354,-304.109589022354
0.01565,609.704241517975,5363.25611227291,304.852120758987,-304.852120758987
0.0157,611.186831946895,5350.24615890959,305.593415973448,-305.593415973448
0.01575,612.666953449777,5337.32067902052,306.333476724889,-306.333476724889
0.0158,614.144610138071,5324.47887031826,307.072305069035,-307.072305069035
0.01585,615.619806116378,5311.71994063789,307.809903058189,-307.809903058189
0.0159,617.092545482467,5299.04310777792,308.546272741234,-308.546272741234
0.01595,618.562832327282,5286.44759934403,309.281416163641,-309.281416163641
0.016,620.030670734952,5273.9326525959,310.015335367476,-310.015335367476
0.01605,621.496064782809,5261.49751429681,310.748032391405,-310.748032391405
0.0161,622.959018541392,5249.14144056609,311.479509270696,-311.479509270696
0.01615,624.419536074463,5236.86369673425,312.209768037232,-312.209768037232
0.0162,625.877621439016,5224.66355720089,312.938810719508,-312.938810719508
